,user_id,amount_to_pay_next_payment,account_opening_date,account_closing_date,maximum_credit_amount,current_balance,credit_limit,past_due_balance,number_of_payments_due,worst_delinquency,worst_delinquency_date,worst_delinquency_past_due_balance,institution_cat,account_type_cat,credit_type_cat,payment_frequency_cat
5610,320,0.0,2008-12-01,2011-07-31,4743.0,0.0,1200.0,0.0,0.0,0.0,,0.0,16,7,14,4
5611,320,0.0,2010-11-12,2011-05-31,928.0,0.0,48900.0,0.0,0.0,0.0,,0.0,5,6,25,4
5612,320,0.0,2007-03-01,2011-04-24,54589.0,0.0,0.0,0.0,0.0,0.0,,0.0,10,7,25,4
5731,328,0.0,2005-08-15,2006-05-17,15105.0,0.0,0.0,0.0,0.0,0.0,,0.0,33,4,19,7
5732,328,0.0,2006-06-29,2006-12-15,14235.0,0.0,0.0,0.0,0.0,6.0,2006-12-14,2395.0,33,4,19,7
5733,328,0.0,2016-11-01,,1053.0,970.0,1197.0,0.0,0.0,0.0,,0.0,16,6,14,4
5734,329,215.0,2016-04-23,,467.0,215.0,0.0,0.0,0.0,0.0,,0.0,16,7,14,4
5797,338,0.0,2015-05-02,2015-12-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,38,7,14,4
5798,338,0.0,2016-10-05,2016-12-07,3000.0,0.0,0.0,0.0,0.0,0.0,,0.0,38,7,14,4
5799,338,1405.0,2010-07-16,,600.0,1405.0,740.0,1405.0,22.0,13.0,2014-12-31,1405.0,38,7,14,4
5800,338,0.0,2011-09-30,,2469.0,0.0,1.0,0.0,0.0,0.0,,0.0,49,6,25,4
5801,338,0.0,2010-03-29,,1007.0,0.0,1.0,0.0,0.0,0.0,,0.0,49,6,25,4
5802,338,0.0,2017-06-08,2017-07-05,11577.0,0.0,0.0,0.0,0.0,0.0,,0.0,10,7,25,4
5803,338,0.0,2013-10-28,,50743.0,48555.0,54000.0,0.0,0.0,0.0,,0.0,5,6,25,4
5804,338,400.0,2016-12-21,,400.0,400.0,0.0,0.0,0.0,0.0,,0.0,39,7,16,4
5805,338,0.0,2013-01-01,2016-05-10,29204.0,0.0,1.0,11937.0,0.0,0.0,,0.0,5,6,25,4
5806,338,0.0,2013-09-01,2015-04-10,31055.0,0.0,1.0,11862.0,0.0,0.0,,0.0,5,6,25,4
5807,338,0.0,2010-10-01,2014-12-31,3625.0,0.0,1500.0,0.0,0.0,0.0,,0.0,16,6,14,4
5839,342,0.0,2005-02-09,2006-03-09,5784.0,0.0,5000.0,0.0,0.0,0.0,,0.0,47,6,14,4
5840,342,0.0,2013-03-01,2016-07-12,29876.0,0.0,18300.0,0.0,0.0,0.0,,0.0,5,6,25,4
5841,342,2032.0,2016-06-25,,1861.0,0.0,696.0,0.0,0.0,0.0,,0.0,16,7,14,4
5842,342,9550.0,2016-07-27,,100000.0,127624.0,100000.0,127624.0,0.0,0.0,,0.0,5,6,25,4
5843,342,1753.0,2012-08-01,,12175.0,9024.0,6200.0,1140.0,0.0,0.0,,0.0,5,6,25,4
5844,342,22605.0,2013-09-27,,2295000.0,2172341.0,0.0,45211.0,0.0,0.0,,0.0,5,3,4,4
5845,342,5194.0,2016-08-16,,230900.0,206697.0,0.0,0.0,0.0,0.0,,0.0,5,4,5,4
5846,342,0.0,2012-06-21,,1184.0,0.0,0.0,0.0,0.0,0.0,,0.0,39,7,16,4
5847,342,0.0,2002-11-15,,11980.0,0.0,11980.0,0.0,0.0,0.0,,0.0,39,6,16,4
5848,342,0.0,2011-12-23,,499805.0,499805.0,499805.0,0.0,0.0,0.0,,0.0,5,6,25,4
5849,342,0.0,2012-08-01,2017-08-01,12175.0,0.0,6200.0,0.0,0.0,0.0,,0.0,5,6,25,4
5850,342,0.0,2011-07-01,2017-06-30,16473.0,0.0,12000.0,0.0,0.0,0.0,,0.0,5,6,25,4
5851,342,0.0,2011-07-21,2016-07-04,168500.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,5,4
5852,342,0.0,2012-07-26,2016-06-08,23640.0,0.0,1.0,0.0,0.0,0.0,,0.0,5,6,25,4
5853,342,0.0,2008-12-29,2015-01-31,3371.0,0.0,0.0,0.0,0.0,0.0,,0.0,16,7,14,4
5854,342,0.0,2011-11-30,2014-12-02,800000.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,19,4
5855,342,0.0,2011-12-20,2013-05-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,6,25,4
5856,342,0.0,2010-04-22,2012-11-30,141566.0,0.0,141566.0,0.0,0.0,0.0,,0.0,5,6,25,4
5857,342,0.0,2011-07-21,2011-11-30,168500.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,5,4
5864,345,4862.0,2016-08-04,,75000.0,57535.0,75000.0,0.0,0.0,0.0,,0.0,21,4,19,4
5865,345,2532.0,2017-01-05,,75000.0,50494.0,55017.0,0.0,0.0,0.0,,0.0,21,4,19,4
5866,345,8188.0,2017-01-06,,98256.0,77471.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,7
5867,345,1854.0,2014-11-30,,27827.0,26336.0,37000.0,0.0,0.0,0.0,,0.0,49,6,25,4
5868,345,0.0,2016-01-16,,7503.0,3883.0,0.0,0.0,0.0,0.0,,0.0,10,7,25,4
5869,345,0.0,2015-03-19,,9876.0,5682.0,9899.0,0.0,0.0,0.0,,0.0,5,6,25,4
5870,345,3891.0,2015-01-20,,63683.0,56308.0,60300.0,0.0,0.0,0.0,,0.0,5,6,25,4
5871,345,3115.0,2016-08-29,,201800.0,188740.0,0.0,0.0,0.0,0.0,,0.0,5,4,19,6
5872,345,0.0,2014-08-29,,54446.0,46947.0,52000.0,0.0,0.0,0.0,,0.0,5,6,25,4
5873,345,399.0,2017-02-08,,503.0,0.0,20000.0,0.0,0.0,0.0,,0.0,16,7,14,4
5874,345,0.0,2015-07-20,,76871.0,74784.0,75000.0,0.0,0.0,0.0,,0.0,5,6,25,4
5875,345,1518.0,2008-12-31,,4054.0,1017.0,0.0,1017.0,0.0,0.0,,0.0,19,7,22,4
5876,345,4685.0,2016-03-22,,76785.0,73600.0,75000.0,0.0,0.0,0.0,,0.0,5,6,25,4
5877,345,41.0,2015-03-01,,82367.0,751.0,82367.0,0.0,0.0,0.0,,0.0,5,4,19,4
5878,345,5567.0,2014-01-31,,105478.0,75824.0,100000.0,0.0,0.0,0.0,,0.0,5,6,25,4
5879,345,0.0,2014-10-02,2016-08-29,150000.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,19,6
5880,345,0.0,2014-03-21,2015-02-16,35331.0,0.0,50000.0,0.0,0.0,0.0,,0.0,5,6,25,4
5881,346,8718.0,2012-08-15,,696308.0,715024.0,696308.0,0.0,0.0,0.0,,0.0,39,3,13,4
5882,346,0.0,2004-05-05,2004-07-28,7620.0,0.0,0.0,0.0,0.0,2.0,2004-07-21,1174.0,33,4,19,7
5883,346,0.0,2004-08-05,2005-01-08,7160.0,0.0,0.0,0.0,0.0,4.0,2004-09-16,1056.0,33,4,19,7
5884,346,1049.0,2016-05-11,,1049.0,1305.0,0.0,1305.0,3.0,1.0,2016-06-30,1369.0,38,4,14,4
5885,346,0.0,2005-07-31,2007-05-20,5100.0,0.0,5100.0,0.0,0.0,0.0,,0.0,52,4,0,4
5886,346,0.0,2005-02-05,2005-06-21,7334.0,0.0,0.0,0.0,0.0,2.0,2005-06-04,564.0,33,4,8,7
5887,346,0.0,2005-03-15,2006-04-22,17330.0,0.0,0.0,0.0,0.0,0.0,,0.0,33,4,19,7
5888,346,0.0,2007-02-23,2007-12-17,18981.0,0.0,0.0,0.0,0.0,8.0,2007-10-26,3316.0,33,4,19,7
5889,346,0.0,2012-05-06,,452.0,0.0,100.0,0.0,0.0,1.0,2012-06-30,452.0,47,6,14,4
5890,346,0.0,2005-06-28,2006-05-04,12567.0,0.0,12567.0,0.0,0.0,11.0,2006-05-02,3634.0,33,6,14,7
5891,346,0.0,2007-06-08,2007-12-17,10517.0,0.0,10517.0,0.0,0.0,9.0,2007-10-26,4142.0,33,6,14,7
5892,346,1720.0,2016-05-31,2017-07-06,20640.0,12594.0,0.0,12594.0,0.0,0.0,,0.0,21,4,19,4
5893,346,1322.0,2016-05-19,,30000.0,35411.0,0.0,6840.0,0.0,0.0,,0.0,5,4,14,4
5894,346,62517.0,2014-09-25,,326058.0,217688.0,312195.0,58303.0,0.0,0.0,,0.0,4,4,5,4
5895,346,1773.0,2013-11-18,,1773.0,1773.0,1.0,886.0,0.0,0.0,,0.0,16,7,14,4
5896,346,360.0,2016-11-16,,4408.0,3602.0,2999.0,0.0,0.0,0.0,,0.0,5,6,25,4
5897,346,0.0,2015-02-17,2016-02-19,14760.0,0.0,0.0,0.0,0.0,0.0,,0.0,21,4,19,4
5898,346,0.0,2012-09-08,2016-02-29,619.0,0.0,0.0,0.0,0.0,0.0,,0.0,39,7,16,4
5899,346,0.0,2014-07-22,2016-02-02,30825.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,23,6
5900,346,0.0,2014-07-19,2015-02-17,14340.0,0.0,0.0,0.0,0.0,0.0,,0.0,21,4,19,4
6029,355,2923.0,2015-06-04,,248625.0,271226.0,248625.0,0.0,0.0,0.0,,0.0,39,3,13,4
6030,355,10164.0,2016-09-30,,212765.0,180224.0,0.0,0.0,0.0,0.0,,0.0,6,4,19,4
6031,355,0.0,2016-10-06,,100376.0,94312.0,100400.0,0.0,0.0,0.0,,0.0,5,6,25,4
6032,355,291.0,2015-07-25,,268.0,291.0,740.0,0.0,0.0,0.0,,0.0,38,7,14,4
6033,355,0.0,2012-06-24,,1105.0,0.0,1.0,0.0,0.0,0.0,,0.0,49,6,25,4
6034,355,0.0,2017-07-29,2017-08-07,10000.0,0.0,10000.0,0.0,0.0,0.0,,0.0,5,6,25,4
6035,355,11577.0,2017-04-07,,232364.0,232364.0,250000.0,0.0,0.0,0.0,,0.0,5,6,25,4
6036,355,45104.0,2017-06-21,,45104.0,45104.0,0.0,0.0,0.0,0.0,,0.0,10,7,25,4
6037,355,0.0,2016-08-30,,86134.0,83765.0,0.0,0.0,0.0,0.0,,0.0,10,7,25,4
6038,355,0.0,2016-06-18,,182362.0,161384.0,162100.0,0.0,0.0,0.0,,0.0,5,6,14,4
6039,355,2591.0,2016-06-02,,159356.0,121620.0,157000.0,0.0,0.0,0.0,,0.0,5,6,25,4
6040,355,1363.0,1998-02-13,,397310.0,18207.0,109000.0,0.0,0.0,0.0,,0.0,5,6,25,4
6041,355,1200.0,1999-09-02,,27685.0,22494.0,31000.0,0.0,0.0,0.0,,0.0,49,6,25,4
6042,355,3531.0,2008-09-25,,42335.0,37299.0,40000.0,0.0,0.0,0.0,,0.0,49,6,14,4
6043,355,8934.0,1999-11-14,,72950.0,72950.0,74100.0,0.0,0.0,0.0,,0.0,49,6,14,4
6044,355,0.0,2012-01-26,,179928.0,179928.0,179928.0,0.0,0.0,0.0,,0.0,5,6,25,4
6045,355,0.0,2017-04-07,2017-08-01,229298.0,0.0,250000.0,0.0,0.0,0.0,,0.0,5,6,25,4
6046,355,6147.0,2014-02-19,,159000.0,52330.0,235737.0,0.0,0.0,0.0,,0.0,2,4,2,4
6047,355,0.0,2012-06-28,2017-06-16,79200.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,23,6
6048,355,0.0,2011-03-09,2017-03-21,84687.0,0.0,82000.0,0.0,0.0,0.0,,0.0,5,6,25,4
6049,355,489.0,2007-03-21,,2000.0,489.0,0.0,0.0,0.0,0.0,,0.0,39,7,14,4
6050,355,0.0,2012-02-16,2013-01-08,24420.0,0.0,25000.0,0.0,0.0,0.0,,0.0,21,6,25,4
6051,355,0.0,2008-09-27,2016-12-30,27343.0,0.0,26000.0,0.0,0.0,0.0,,0.0,5,6,25,4
6052,355,0.0,2011-03-09,2016-06-30,56880.0,0.0,56000.0,0.0,0.0,0.0,,0.0,5,6,25,4
6053,355,0.0,2008-05-19,2016-05-03,82613.0,0.0,37500.0,0.0,0.0,0.0,,0.0,5,6,25,4
6054,355,0.0,2008-09-27,2016-12-30,27343.0,0.0,27343.0,0.0,0.0,0.0,,0.0,5,6,25,4
6055,355,0.0,2010-05-26,2013-07-31,135120.0,0.0,135120.0,0.0,0.0,0.0,,0.0,4,4,5,4
6056,355,0.0,1999-03-13,2015-05-22,32060.0,0.0,30000.0,0.0,0.0,0.0,,0.0,49,6,14,4
6057,355,698.0,2008-03-19,2011-01-31,1798.0,0.0,2000.0,0.0,0.0,0.0,,0.0,16,7,14,4
6058,355,1592.0,2003-10-25,2010-05-31,2797.0,0.0,6000.0,0.0,0.0,0.0,,0.0,16,7,14,4
6059,355,0.0,2012-06-25,2014-12-16,17562.0,0.0,17562.0,0.0,0.0,0.0,,0.0,5,6,25,4
6060,355,0.0,2014-02-19,2014-03-31,159000.0,0.0,235737.0,0.0,0.0,0.0,,0.0,21,4,2,4
6061,355,0.0,2008-09-27,2014-12-15,7276.0,0.0,6000.0,0.0,0.0,0.0,,0.0,5,6,25,4
6062,355,0.0,2012-06-25,2014-12-16,17562.0,0.0,20000.0,0.0,0.0,0.0,,0.0,5,6,25,4
6063,355,0.0,1999-04-01,2016-03-07,89337.0,0.0,78000.0,0.0,0.0,0.0,,0.0,5,6,25,4
6064,355,0.0,2012-01-27,2015-02-03,320000.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,19,4
6065,355,0.0,2009-02-11,2013-03-19,80000.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,19,4
6066,355,0.0,2011-03-09,2012-11-30,22636.0,0.0,21400.0,0.0,0.0,0.0,,0.0,5,6,25,4
6067,355,0.0,1998-02-13,2012-07-31,370690.0,0.0,364400.0,0.0,0.0,0.0,,0.0,5,6,25,4
6068,355,0.0,2011-03-09,2011-11-30,14459.0,0.0,21400.0,0.0,0.0,0.0,,0.0,5,6,25,4
6162,360,0.0,2016-12-09,,9003.0,9389.0,9800.0,0.0,0.0,0.0,,0.0,5,6,25,4
6163,360,248.0,2016-05-21,,298.0,248.0,751.0,0.0,0.0,0.0,,0.0,16,7,14,4
6164,360,0.0,2014-11-18,2014-12-10,1600.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,7,23,4
6165,360,0.0,2014-10-13,2014-11-12,600.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,7,23,4
6166,360,0.0,2014-09-29,2014-11-12,1000.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,7,23,4
6167,360,0.0,2014-09-02,2014-09-26,500.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,7,23,4
6168,360,0.0,2014-08-25,2014-09-26,500.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,7,23,4
6169,360,0.0,2014-08-08,2014-09-11,500.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,7,23,4
6170,360,0.0,2014-04-21,2014-05-13,1000.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,7,23,4
6237,365,1908.0,2017-08-30,,17455.0,13985.0,0.0,0.0,10.0,0.0,,0.0,21,4,19,7
6238,365,3085.0,2016-06-06,,70000.0,60304.0,0.0,18839.0,15.0,0.0,,0.0,5,4,14,4
6239,365,6341.0,2017-10-28,,6341.0,6341.0,20000.0,1199.0,3.0,0.0,,0.0,16,7,14,4
6240,365,1031.0,2015-03-23,,1841.0,1031.0,20000.0,0.0,0.0,0.0,,0.0,16,7,14,4
6241,365,0.0,2011-05-14,,3400.0,0.0,3400.0,0.0,0.0,0.0,,0.0,5,6,23,4
6242,365,1868.0,2017-07-28,,6000.0,2450.0,6000.0,0.0,1.0,0.0,,0.0,21,6,14,4
6243,365,0.0,2016-12-30,2017-08-30,17390.0,0.0,0.0,0.0,7.0,0.0,,0.0,21,4,19,7
6244,365,0.0,2013-11-09,2017-03-31,3385.0,0.0,10000.0,0.0,5.0,0.0,,0.0,16,7,14,4
6245,365,0.0,2012-07-28,2017-03-31,522.0,0.0,10000.0,0.0,8.0,0.0,,0.0,16,7,14,4
6246,365,0.0,2016-10-04,2016-12-30,9578.0,0.0,0.0,0.0,0.0,0.0,,0.0,21,4,19,7
6247,365,0.0,2007-03-27,2013-10-05,7145.0,0.0,6000.0,0.0,7.0,0.0,,0.0,5,6,25,4
6248,365,0.0,2004-08-25,2012-12-31,1635.0,0.0,1100.0,0.0,3.0,0.0,,0.0,16,7,14,4
6249,365,0.0,2005-10-19,2012-11-05,9382.0,0.0,6500.0,2116.0,6.0,0.0,,0.0,5,6,25,4
6507,384,0.0,2016-02-16,,60450.0,60672.0,60750.0,0.0,0.0,0.0,,0.0,5,6,25,4
6508,384,1774.0,2017-07-14,,45000.0,43583.0,0.0,0.0,0.0,0.0,,0.0,5,4,19,6
6509,384,643.0,2015-08-27,,9125.0,6426.0,9000.0,0.0,0.0,0.0,,0.0,5,6,25,4
6576,386,229.0,2017-05-23,,22900.0,22442.0,0.0,0.0,0.0,0.0,,0.0,33,4,19,7
6577,386,30.0,2017-05-23,,3000.0,2940.0,0.0,0.0,0.0,0.0,,0.0,33,4,19,7
6578,386,0.0,2016-11-01,2017-03-22,6197.0,0.0,0.0,0.0,0.0,0.0,,0.0,6,4,19,2
6579,386,0.0,2013-06-20,2013-09-05,4766.0,0.0,0.0,0.0,1.0,1.0,2013-08-31,1173.0,36,4,19,7
6660,391,2371.0,1994-09-22,,76456.0,60788.0,66500.0,0.0,1.0,0.0,,0.0,5,6,25,4
6661,391,7235.0,2008-11-27,,84840.0,73819.0,75000.0,0.0,3.0,0.0,,0.0,49,6,14,4
6662,391,0.0,1993-03-25,,87976.0,18129.0,84000.0,0.0,6.0,0.0,,0.0,49,6,14,4
6663,391,8174.0,1997-10-17,,9335.0,8174.0,7500.0,8174.0,25.0,0.0,,0.0,21,6,25,4
6664,391,531.0,1995-12-05,,9635.0,7073.0,8000.0,0.0,0.0,0.0,,0.0,5,6,25,4
6665,391,0.0,2009-04-05,,1337.0,0.0,0.0,0.0,1.0,0.0,,0.0,16,7,14,4
6666,391,0.0,2007-05-01,,53185.0,37246.0,47600.0,0.0,1.0,0.0,,0.0,5,6,25,4
6667,391,0.0,1999-12-01,,21944.0,0.0,3500.0,0.0,0.0,0.0,,0.0,5,6,25,4
6668,391,0.0,2007-07-09,2015-11-27,327211.0,0.0,1.0,276469.0,13.0,0.0,,0.0,5,6,25,4
6669,391,0.0,1995-12-05,2014-07-22,9635.0,0.0,8000.0,0.0,0.0,0.0,,0.0,5,6,25,4
6670,391,0.0,1988-04-01,2013-12-05,137597.0,0.0,117500.0,0.0,9.0,0.0,,0.0,5,6,25,4
6671,391,0.0,2006-10-06,2013-11-29,359031.0,0.0,350000.0,206429.0,10.0,0.0,,0.0,5,6,25,4
6672,391,0.0,2006-05-04,2013-11-01,276314.0,0.0,1.0,114349.0,12.0,0.0,,0.0,5,6,25,4
6673,391,0.0,1994-09-22,2013-08-12,69803.0,0.0,1.0,0.0,1.0,0.0,,0.0,5,6,25,4
6674,391,0.0,1993-03-25,2013-03-15,18616.0,0.0,1.0,0.0,1.0,0.0,,0.0,49,6,14,4
6710,396,2382.0,2016-02-26,,2382.0,0.0,0.0,0.0,6.0,0.0,,0.0,16,7,14,4
6711,396,1052.0,2011-03-07,,10254.0,1052.0,20000.0,0.0,1.0,0.0,,0.0,16,7,14,4
6712,396,0.0,2016-01-26,2017-09-07,30992.0,0.0,20500.0,0.0,7.0,0.0,,0.0,5,6,25,4
6713,396,35449.0,2011-07-26,,49246.0,35449.0,39000.0,35449.0,7.0,0.0,,0.0,5,6,25,4
6714,396,0.0,2015-04-09,,6711.0,0.0,10625.0,0.0,0.0,0.0,,0.0,49,6,14,4
6715,396,0.0,2016-01-13,2016-07-31,1376.0,0.0,10000.0,0.0,1.0,0.0,,0.0,16,7,14,4
6716,396,0.0,2011-07-26,2016-03-31,39690.0,0.0,39000.0,0.0,0.0,0.0,,0.0,5,6,25,4
6717,396,0.0,2013-06-04,2015-11-27,21771.0,0.0,19010.0,7571.0,4.0,0.0,,0.0,5,6,25,4
6718,396,0.0,2014-02-08,2015-12-21,24395.0,0.0,0.0,0.0,5.0,0.0,,0.0,21,4,19,6
6719,396,0.0,2013-10-08,2015-11-30,1315.0,0.0,10000.0,0.0,1.0,0.0,,0.0,16,7,14,4
6720,396,0.0,2013-06-04,2015-05-11,20438.0,0.0,19010.0,0.0,1.0,0.0,,0.0,5,6,25,4
6721,396,0.0,2011-06-27,2014-07-16,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,5,4,19,6
6722,396,0.0,2011-12-26,2014-01-29,19951.0,0.0,19400.0,0.0,0.0,0.0,,0.0,5,6,25,4
6782,402,0.0,2012-06-15,,262.0,0.0,740.0,0.0,0.0,0.0,,0.0,38,7,14,4
6783,402,1102.0,2010-10-14,,2348.0,0.0,20000.0,0.0,0.0,,,0.0,16,7,14,4
6784,402,0.0,2013-09-01,,46259.0,13457.0,50000.0,0.0,0.0,,,0.0,5,6,25,4
6785,402,0.0,2009-03-29,,666.0,0.0,1.0,0.0,0.0,,,0.0,49,6,25,4
6786,402,0.0,2016-05-01,,259000.0,0.0,259000.0,0.0,0.0,,,0.0,5,4,19,4
6787,402,0.0,2010-03-01,,26615.0,0.0,33000.0,0.0,0.0,,,0.0,5,6,25,4
6788,402,0.0,2014-11-01,,153480.0,0.0,153480.0,0.0,0.0,,,0.0,5,4,19,4
6789,402,0.0,2012-08-01,,893.0,0.0,1.0,0.0,0.0,,,0.0,10,7,25,4
6790,402,0.0,2007-12-21,,12644.0,0.0,21400.0,0.0,0.0,,,0.0,5,6,25,4
6791,402,0.0,2012-01-01,,11925.0,0.0,61000.0,0.0,0.0,,,0.0,5,6,25,4
6792,402,0.0,2007-12-21,,12644.0,0.0,1.0,0.0,0.0,,,0.0,5,6,25,4
6793,402,0.0,2007-12-21,,12644.0,0.0,1.0,0.0,0.0,,,0.0,5,6,25,4
6794,402,0.0,2010-03-01,,26400.0,0.0,33000.0,0.0,0.0,,,0.0,5,6,25,4
6795,402,0.0,2007-12-21,,12644.0,0.0,1.0,0.0,0.0,,,0.0,5,6,25,4
6796,403,0.0,2013-03-27,2014-03-01,1384.0,0.0,11478.0,0.0,0.0,0.0,,0.0,52,4,0,4
6797,403,0.0,2013-07-17,2014-06-01,2413.0,0.0,11478.0,0.0,0.0,0.0,,0.0,52,4,0,4
6798,403,2836.0,2014-03-24,,2836.0,2836.0,11964.0,1877.0,1.0,1.0,2015-02-28,1877.0,52,4,0,4
6799,403,0.0,2014-06-21,2014-11-01,719.0,0.0,11478.0,0.0,0.0,0.0,,0.0,52,4,0,4
6800,403,1719.0,2015-01-14,,10359.0,10359.0,11964.0,0.0,0.0,0.0,,0.0,52,4,0,4
6801,403,0.0,2012-01-04,2012-08-01,298.0,0.0,10200.0,0.0,0.0,0.0,,0.0,52,4,0,4
6802,403,0.0,2012-03-22,2012-06-01,124.0,0.0,10200.0,0.0,0.0,0.0,,0.0,52,4,0,4
6803,403,0.0,2013-01-28,2014-10-01,1699.0,0.0,11478.0,0.0,1.0,13.0,2014-09-30,1699.0,52,4,0,4
6804,403,0.0,2013-06-10,2013-07-02,10200.0,0.0,10200.0,0.0,0.0,0.0,,0.0,52,4,0,4
6805,403,374.0,2017-02-14,,4479.0,4479.0,14406.0,0.0,0.0,0.0,,0.0,52,4,0,4
6806,403,154.0,2017-03-15,,1351.0,1351.0,14406.0,0.0,1.0,1.0,2017-05-31,300.0,52,4,0,4
6807,403,525.0,2017-03-17,,4336.0,4336.0,14406.0,0.0,0.0,0.0,,0.0,52,4,0,4
6808,403,1081.0,2017-06-02,,11463.0,11463.0,14406.0,0.0,0.0,0.0,,0.0,52,4,0,4
6809,403,0.0,2011-08-29,2011-12-14,4007.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,19,7
6810,403,0.0,2012-11-26,2015-07-07,1100.0,0.0,1100.0,0.0,20.0,13.0,2014-01-31,1100.0,25,4,6,4
6811,403,0.0,2012-11-26,2015-07-07,1100.0,0.0,1100.0,0.0,20.0,13.0,2014-01-31,1100.0,25,4,6,4
6812,403,0.0,2012-12-11,2015-07-07,1100.0,0.0,1100.0,0.0,18.0,13.0,2014-02-28,1100.0,25,4,6,4
6813,403,0.0,2012-12-11,2015-07-07,1100.0,0.0,1100.0,0.0,18.0,13.0,2014-02-28,1100.0,25,4,6,4
6814,403,0.0,2012-01-04,,0.0,0.0,13146.0,0.0,0.0,0.0,,0.0,52,6,14,4
6815,403,0.0,2012-01-04,,0.0,0.0,14406.0,0.0,6.0,2.0,2016-05-31,5282.0,52,6,19,4
6816,403,0.0,2012-10-08,,9697.0,0.0,10200.0,0.0,3.0,3.0,2015-12-31,2086.0,6,6,25,4
6817,403,0.0,2016-06-28,,0.0,0.0,23000.0,0.0,0.0,0.0,,0.0,5,6,25,4
6818,403,0.0,2013-07-18,,11138.0,0.0,15000.0,0.0,0.0,0.0,,0.0,49,6,14,4
6819,403,0.0,2015-04-03,,1664.0,0.0,0.0,0.0,0.0,0.0,,0.0,16,7,14,4
6820,403,429.0,2015-08-01,,42500.0,17908.0,42500.0,0.0,0.0,0.0,,0.0,5,4,23,6
6821,403,249.0,2010-02-09,,1122.0,0.0,0.0,0.0,0.0,0.0,,0.0,16,7,14,4
6822,403,5553.0,2016-10-01,,168189.0,131430.0,0.0,0.0,0.0,0.0,,0.0,4,4,5,4
6823,403,4188.0,2015-12-03,,136107.0,92654.0,0.0,0.0,0.0,0.0,,0.0,4,4,5,4
6824,403,0.0,2011-12-29,2016-10-31,1613.0,0.0,10000.0,0.0,0.0,0.0,,0.0,16,7,14,4
6825,403,0.0,2015-08-03,2015-08-13,12375.0,0.0,0.0,0.0,0.0,0.0,,0.0,21,4,19,6
6826,403,0.0,2012-07-16,2012-08-31,4118.0,0.0,0.0,0.0,0.0,0.0,,0.0,21,4,19,7
6827,403,0.0,2005-10-12,2012-07-20,2807.0,0.0,2900.0,0.0,0.0,0.0,,0.0,5,6,25,4
7033,419,1.0,2017-01-29,,10000.0,2108.0,10000.0,0.0,0.0,0.0,,0.0,5,6,25,4
7034,419,0.0,2013-10-01,2013-10-04,0.0,0.0,16569.0,0.0,0.0,0.0,,0.0,49,4,0,4
7035,419,0.0,2012-11-28,2013-01-19,0.0,0.0,15300.0,0.0,0.0,0.0,,0.0,49,4,0,4
7036,420,295.0,2011-09-01,,23346.0,21934.0,23000.0,0.0,0.0,0.0,,0.0,5,4,23,6
7037,420,0.0,2016-03-11,2017-10-02,14636.0,0.0,1.0,0.0,0.0,0.0,,0.0,5,6,25,4
7038,420,5880.0,2015-05-28,,70072.0,57373.0,50000.0,31880.0,18.0,0.0,,0.0,5,6,25,4
7039,420,7315.0,2015-07-18,,26527.0,26527.0,20000.0,5487.0,7.0,0.0,,0.0,5,6,25,4
7040,420,828.0,2016-03-11,,14636.0,12452.0,12000.0,0.0,1.0,0.0,,0.0,5,6,25,4
7041,420,0.0,2010-10-28,2014-03-31,237.0,0.0,19719.0,0.0,0.0,0.0,,0.0,49,6,14,4
7042,420,0.0,2016-03-11,2016-03-15,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,5,6,25,4
7195,433,1551.0,2016-03-17,,26026.0,24176.0,25000.0,0.0,0.0,0.0,,0.0,5,6,25,4
7196,433,746.0,2015-12-02,,18000.0,17101.0,0.0,0.0,0.0,0.0,,0.0,5,4,19,6
7197,433,1610.0,2006-03-31,,28334.0,18801.0,25500.0,0.0,0.0,0.0,,0.0,5,6,25,4
7198,433,0.0,2001-04-16,,11980.0,0.0,11980.0,0.0,0.0,0.0,,0.0,39,6,16,4
7199,433,0.0,2006-03-31,2014-08-31,27602.0,0.0,25500.0,0.0,0.0,0.0,,0.0,5,6,25,4
